ID;Proyecto;Informador;Asignada a;Prioridad;Severidad;Reproducibilidad;Categoría;Fecha de envío;Actualizada;Resumen;Estado;Resolución;MES;AÑO;Nº Comentarios;
36185;GNF - SGIPE Cinseiro;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Comunicaciones;29/11/2024;29/11/2024;Seolicitud reinicio OPC;cerrada;corregida;11;2024;1;
36200;GNF - WinCC SilvaRedonda;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Falsa alarma;01/12/2024;01/12/2024;Revision Reactiva;asignada;abierta;12;2024;1;
36201;GNF - VESTAS Codesas;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Regulador reactiva;01/12/2024;01/12/2024;Revision por reactiva;asignada;abierta;12;2024;1;
36206;GNF - ARGOS Nerea;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Comunicaciones;02/12/2024;02/12/2024;Señal de potencia activa congelada;asignada;abierta;12;2024;1;
36207;GNF - ARGOS Somozas;ibai;ibai;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo Trimestral.;cerrada;corregida;12;2024;1;
36208;GNF - SGIPE El Pilar;daniel_lopez;felix;normal;menor;no se ha intentado;Comunicaciones;02/12/2024;02/12/2024;Fallo comm con la turbina 2.3;cerrada;corregida;12;2024;1;
36209;GNF - GesWin La Sia;felix;felix;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento Preventivo Trimestral;cerrada;corregida;12;2024;1;
36212;GNF - SGIPE Los Llanos;ibai;ibai;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36218;GNF - SGIPE El Pilar;felix;felix;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36220;GNF - VESTAS Valdelin;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36221;GNF - VESTAS Valdelacasa;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36222;GNF - VESTAS Peña I;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36223;GNF - VESTAS Malagon;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36224;GNF - VESTAS LomaGorda-SanGil ;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36225;GNF - VESTAS Codesas;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36226;GNF - ARGOS Novo;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo Trimestral.;cerrada;corregida;12;2024;1;
36227;GNF - ARGOS Los Pedreros;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo Trimestral;cerrada;corregida;12;2024;1;
36228;GNF - GesWin Montija;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento Preventivo Trimestral;cerrada;corregida;12;2024;1;
36229;GNF - ARGOS Trucafort;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36230;GNF - ARGOS Vimianzo;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo Trimestral.;cerrada;corregida;12;2024;1;
36231;GNF - ARGOS Nerea;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36232;GNF - SGIPE Canredondo;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36233;GNF - SGIPE Montejo;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;02/12/2024;02/12/2024;Mantenimiento preventivo trimestral.;cerrada;corregida;12;2024;1;
36294;GNF - ARGOS Los Pedreros;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;03/12/2024;06/12/2024;Fallo regulación automatica;cerrada;corregida;12;2024;1;
36298;GNF - SGIPE Los Llanos;manuel_gonzalez;manuel_gonzalez;normal;menor;no se ha intentado;General;04/12/2024;04/12/2024;Fallo realización de informes;asignada;abierta;12;2024;1;
36300;GNF - ARGOS Novo;manuel_gonzalez;manuel_gonzalez;normal;menor;no se ha intentado;Comunicaciones;04/12/2024;04/12/2024;Fallo COM todos los aeros;asignada;abierta;12;2024;1;
36313;GNF - WinCC SilvaRedonda;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo bimensual;04/12/2024;04/12/2024;Mantenimiento preventivo bimensual;cerrada;corregida;12;2024;1;
36314;GNF - SGIPE Cinseiro;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo trimestral;04/12/2024;04/12/2024;Mantenimiento preventivo Trimestral.;cerrada;corregida;12;2024;1;
36315;GNF - SGIPE La Espina;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Preventivo trimestral;04/12/2024;04/12/2024;Mantenimiento preventivo trimestral;cerrada;corregida;12;2024;1;
36324;GNF - ARGOS Trucafort;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;05/12/2024;05/12/2024;Fallo de comunicación con el parque;asignada;abierta;12;2024;1;
36326;GNF - ARGOS Los Pedreros;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;06/12/2024;08/12/2024;Fallo comm;cerrada;corregida;12;2024;1;
36327;GNF - SGIPE El Pilar;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;08/12/2024;10/12/2024;Fallo comm con la turbina 2.5;cerrada;corregida;12;2024;1;
36330;GNF - VESTAS Valdelin;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Comunicaciones;09/12/2024;10/12/2024;Revisión comunicaciones;cerrada;corregida;12;2024;1;
36332;GNF - VESTAS Valdelin;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Comunicaciones;10/12/2024;10/12/2024;Fallo de comunicación con el grid;cerrada;corregida;12;2024;1;
36333;GNF - SGIPE El Pilar;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Comunicaciones;10/12/2024;10/12/2024;Fallo comm con la turbina 1.6;cerrada;corregida;12;2024;1;
36342;GNF - SGIPE La Espina;ibai;ibai;normal;menor;no se ha intentado;Servidor OPC;11/12/2024;11/12/2024;Fallo en Opc;cerrada;corregida;12;2024;1;
36343;GNF - SGIPE El Pilar;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;11/12/2024;11/12/2024;Fallo comm con la turbina 1.3 y 1.5;cerrada;corregida;12;2024;1;
36350;GNF - ARGOS Vimianzo;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Servidor OPC;12/12/2024;12/12/2024;Reinicio servidor OPC;cerrada;corregida;12;2024;1;
36351;GNF - ARGOS Nerea;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Comunicaciones;12/12/2024;12/12/2024;Fallo comunicación con el parque;cerrada;corregida;12;2024;1;
36352;GNF - VESTAS Peña I;felix;felix;normal;menor;no se ha intentado;Falsa alarma;13/12/2024;19/12/2024;Fallo comunicación turbinas;cerrada;corregida;12;2024;1;
36353;GNF - SGIPE Montejo;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Comunicaciones;13/12/2024;13/12/2024;Fallo de comunicación aero 8;cerrada;corregida;12;2024;1;
36360;GNF - SGIPE Alto do Seixal;juanpazos;juanpazos;normal;menor;no se ha intentado;Comunicaciones;14/12/2024;19/12/2024;Fallo comunicacion con el parque.;cerrada;corregida;12;2024;1;
36361;GNF - SGIPE Canredondo;juanpazos;juanpazos;normal;menor;no se ha intentado;Comunicaciones;14/12/2024;19/12/2024;Fallo comunicacion con la turbina 8.;cerrada;corregida;12;2024;1;
36362;GNF - SGIPE Montejo;juanpazos;juanpazos;normal;menor;no se ha intentado;Regulador reactiva;14/12/2024;19/12/2024;Fallo gateway.;cerrada;corregida;12;2024;1;
36364;GNF - ARGOS Trucafort;juanpazos;juanpazos;normal;menor;no se ha intentado;Comunicaciones;15/12/2024;19/12/2024;Fallo refresco datos.;cerrada;corregida;12;2024;1;
36365;GNF - VESTAS Malagon;juanpazos;juanpazos;normal;menor;no se ha intentado;Regulador reactiva;15/12/2024;19/12/2024;Fallo de Reactiva en Malagón I;cerrada;corregida;12;2024;1;
36366;GNF - GesWin La Sia;juanpazos;juanpazos;normal;menor;no se ha intentado;Comunicaciones;15/12/2024;19/12/2024;Fallo comunicación con algunas turbinas.;cerrada;corregida;12;2024;1;
36375;GNF - ARGOS Los Pedreros;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento preventivo Mensual.;cerrada;corregida;12;2024;1;
36376;GNF - ARGOS Novo;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36377;GNF - ARGOS Somozas;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36378;GNF - ARGOS Nerea;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento  preventivo mensual;cerrada;corregida;12;2024;1;
36379;GNF - SGIPE Canredondo;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36380;GNF - SGIPE El Pilar;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36381;GNF - SGIPE Los Llanos;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36383;GNF - VESTAS Codesas;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36384;GNF - VESTAS LomaGorda-SanGil ;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36386;GNF - VESTAS Valdelacasa;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;18/12/2024;18/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36393;GNF - SGIPE Canredondo;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Correctivo tras preventivo;18/12/2024;18/12/2024;Fallo guardado datos diezminutales;cerrada;corregida;12;2024;1;
36398;GNF - WinCC SilvaRedonda;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Comunicaciones;18/12/2024;18/12/2024;Fallo de comunicación con las turbinas;cerrada;corregida;12;2024;1;
36411;GNF - SGIPE Cinseiro;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Preventivo mensual;19/12/2024;19/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36412;GNF - VESTAS Peña I;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;19/12/2024;19/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36413;GNF - ARGOS Trucafort;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Preventivo mensual;19/12/2024;19/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36414;GNF - ARGOS Vimianzo;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Preventivo mensual;19/12/2024;19/12/2024;Preventivo mensual;cerrada;corregida;12;2024;1;
36415;GNF - SGIPE La Espina;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Preventivo mensual;19/12/2024;19/12/2024;Mantenimiento preventivo Mensual;cerrada;corregida;12;2024;1;
36416;GNF - GesWin La Sia;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;19/12/2024;19/12/2024;Mantenimiento Preventivo Mensual;cerrada;corregida;12;2024;1;
36417;GNF - GesWin Montija;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;19/12/2024;19/12/2024;Mantenimiento Preventivo Mensual;cerrada;corregida;12;2024;1;
36418;GNF - SGIPE Montejo;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;19/12/2024;19/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36419;GNF - VESTAS Valdelin;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;19/12/2024;19/12/2024;Mantenimiento preventivo mensual.;cerrada;corregida;12;2024;1;
36434;GNF - ARGOS Los Pedreros;manuel_gonzalez;manuel_gonzalez;normal;menor;no se ha intentado;Comunicaciones;22/12/2024;22/12/2024;Fallo COM turbinas Ramal 3;cerrada;abierta;12;2024;1;
36435;GNF - ARGOS Vimianzo;manuel_gonzalez;manuel_gonzalez;normal;menor;no se ha intentado;Comunicaciones;22/12/2024;22/12/2024;Fallo COM Linea 3;cerrada;abierta;12;2024;1;
36453;GNF - SGIPE Cinseiro;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Regulador reactiva;23/12/2024;21/01/2025;Revisión regulador reactiva;cerrada;corregida;12;2024;1;
36467;GNF - ARGOS Vimianzo;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Servidor OPC;23/12/2024;12/01/2025;Reinicio servidor OPC;cerrada;corregida;12;2024;1;
36480;GNF - ARGOS Somozas;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;24/12/2024;24/12/2024;Fallo comunicacion con el parque.;cerrada;abierta;12;2024;1;
36482;GNF - ARGOS Vimianzo;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;25/12/2024;29/12/2024;Fallo comunicacions Maquinas;cerrada;abierta;12;2024;1;
36483;GNF - ARGOS Vimianzo;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Servidor OPC;26/12/2024;07/01/2025;Señales de Pi Planas;cerrada;corregida;12;2024;1;
36488;GNF - VESTAS Valdelin;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;26/12/2024;27/12/2024;Fallo comunicación OPC.;cerrada;abierta;12;2024;1;
36512;GNF - SGIPE El Pilar;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;26/12/2024;21/01/2025;Fallo comm con la turbina 2.11;cerrada;corregida;12;2024;1;
36519;GNF - VESTAS Valdelacasa;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Servidor OPC;27/12/2024;09/01/2025;Señales Planas PI;cerrada;abierta;12;2024;1;
36521;GNF - WinCC SilvaRedonda;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;27/12/2024;21/01/2025;Fallo Comunicacion Aeros;cerrada;corregida;12;2024;1;
36522;GNF - ARGOS Vimianzo;natalia;natalia;normal;menor;no se ha intentado;Servidor OPC;29/12/2024;21/01/2025;Fallo comunicacions Maquinas OPC;cerrada;corregida;12;2024;1;
36523;GNF - SGIPE Montejo;natalia;natalia;normal;menor;no se ha intentado;Regulador reactiva;30/12/2024;21/01/2025;Fallo gateway.;cerrada;corregida;12;2024;1;
36527;GNF - SGIPE El Pilar;felix;felix;normal;menor;no se ha intentado;Regulador activa;30/12/2024;14/01/2025;Revisión regulación reactiva;cerrada;corregida;12;2024;;
36528;GNF - SGIPE Cinseiro;felix;felix;normal;menor;no se ha intentado;Regulador activa;30/12/2024;08/01/2025;Revisión regulación reactiva;cerrada;corregida;12;2024;1;
36544;GNF - SGIPE Uzkita;felix;felix;normal;menor;no se ha intentado;General;02/01/2025;02/01/2025;Welcome;cerrada;corregida;1;2025;1;
36547;GNF - SGIPE Alto do Seixal;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Comunicaciones;03/01/2025;03/01/2025;Fallo scada web;cerrada;corregida;1;2025;1;
36551;GNF - SGIPE Alto do Seixal;felix;felix;normal;menor;no se ha intentado;Comunicaciones;05/01/2025;14/01/2025;Fallo comunicación scada;cerrada;corregida;1;2025;;
36554;GNF - SGIPE Alto do Seixal;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;06/01/2025;21/01/2025;Fallo comunicación linea 2;cerrada;corregida;1;2025;1;
36565;GNF - SGIPE Alto do Seixal;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;07/01/2025;07/01/2025;Mantenimiento preventivo mensual.;cerrada;corregida;1;2025;1;
36566;GNF - VESTAS Malagon;daniel_lopez;daniel_lopez;ninguna;trivial;siempre;Preventivo mensual;07/01/2025;07/01/2025;Mantenimiento preventivo mensual.;cerrada;corregida;1;2025;1;
36568;GNF - ARGOS Vimianzo;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Servidor OPC;07/01/2025;07/01/2025;Fallo comunicacion OPC;cerrada;abierta;1;2025;1;
36570;GNF - VESTAS Peña I;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;BB.DD.;07/01/2025;07/01/2025;Fallo extracción alarmas WTGs;cerrada;abierta;1;2025;1;
36571;GNF - WindNet Bii Hioxo Norte;roberto;;normal;menor;no se ha intentado;Servidor OPC;07/01/2025;23/01/2025;Revisión OPC;nueva;abierta;1;2025;1;
36572;GNF - WindNet Bii Hioxo Sur;roberto;martin_mellish;normal;menor;no se ha intentado;Servidor OPC;07/01/2025;23/01/2025;Revisión OPC;cerrada;corregida;1;2025;3;
36576;GNF - SGIPE Cinseiro;felix;felix;normal;menor;no se ha intentado;Regulador activa;08/01/2025;21/01/2025;Fallo regulación reactiva;cerrada;corregida;1;2025;1;
36577;GNF - SGIPE Los Llanos;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Servidor OPC;08/01/2025;09/01/2025;Reinicio servidor OPC;cerrada;corregida;1;2025;1;
36578;GNF - VESTAS Malagon;daniel_lopez;daniel_lopez;normal;menor;no se ha intentado;Servidor OPC;08/01/2025;08/01/2025;Reinicio servidor OPC;cerrada;corregida;1;2025;1;
